id,Цена,Год,Площадь,Класс,Количество_больниц,Количество_школ,Количество_парков,Количество_метро
1850,5616516.679356069,2003,38.75941340478212,Стандарт,2,2,1,1
1851,2542745.4952332093,1987,21.846048998425445,Эконом,1,1,0,1
1852,18202223.99337454,2020,98.89134141474528,Люкс,5,5,7,2
1853,14887616.046908837,2017,75.70140605786149,Люкс,6,5,6,3
1854,5466037.957623673,2000,38.63941258535119,Стандарт,2,1,1,1
1855,2289859.6271568555,1976,19.387826571846084,Эконом,0,2,0,1
1856,3096376.304674697,1985,28.25217603621638,Эконом,0,1,0,1
1857,2697810.355956398,1960,23.396132173928073,Эконом,0,2,0,1
1858,3192788.6682399297,1989,27.227279105429506,Эконом,1,2,0,1
1859,14286121.37446006,2018,73.66660855111724,Люкс,5,6,5,2
1860,18335389.894459475,2022,96.81805743355356,Люкс,7,6,6,3
1861,5718941.833802641,2005,37.97972406693785,Стандарт,3,3,1,1
1862,5416328.069762915,2003,38.394895050607,Стандарт,1,2,1,1
1863,16578223.741082272,2022,89.00648656112983,Люкс,6,5,5,2
1864,5185656.86403532,2004,37.253663335034425,Стандарт,1,1,1,1
1865,2921090.8781898753,1963,26.51747938017072,Эконом,0,1,0,1
1866,5482467.387821408,2010,37.67310068757459,Стандарт,2,2,1,1
1867,16642905.34793571,2021,86.40433349332659,Люкс,7,5,7,2
1868,5523538.364150288,2002,38.23746996880809,Стандарт,3,1,1,1
1869,5399754.466670875,2007,37.26769522221071,Стандарт,3,1,1,1
1870,5407798.743358394,2004,36.27136208402229,Стандарт,3,2,1,1
1871,5690417.4047430605,2007,39.725855990619266,Стандарт,2,2,1,1
1872,15668794.377969276,2022,81.12208137118265,Люкс,5,7,6,2
1873,5037843.305473706,2004,35.955351463057845,Стандарт,1,1,1,1
1874,3028611.090418859,1975,26.684371197483507,Эконом,0,2,0,1
1875,15068203.65505172,2017,74.78981933930844,Люкс,7,7,5,3
1876,2903976.401916222,1980,26.35325120275114,Эконом,0,1,0,1
1877,3279520.9214154063,1956,27.997082442492932,Эконом,1,2,0,1
1878,5636165.082710615,2002,38.99149733283321,Стандарт,2,2,1,1
1879,5170182.982987513,2009,37.27468426173136,Стандарт,1,1,1,1
1880,2339395.9339584215,1955,20.79500195333625,Эконом,0,1,0,1
1881,2961964.827340326,1979,26.85003318551008,Эконом,0,1,0,1
1882,2611792.8308396987,1978,21.613696869503883,Эконом,1,2,0,1
1883,5259001.525267302,2008,36.03037858465534,Стандарт,2,2,1,1
1884,5453620.738769469,2001,39.438230391111944,Стандарт,1,1,1,1
1885,5218618.74124647,2009,35.4813736177574,Стандарт,1,3,1,1
1886,2871518.3106652545,1956,26.045573728731213,Эконом,0,1,0,1
1887,3415503.946656395,1981,29.606860465449188,Эконом,1,2,0,1
1888,2315530.7043534983,1960,20.357079929160854,Эконом,0,1,0,1
1889,2468446.6557460004,1971,21.09546319452928,Эконом,1,1,0,1
1890,5200169.100940278,2005,36.29751087904409,Стандарт,2,1,1,1
1891,14508518.14422632,2019,73.35542671419253,Люкс,7,6,5,2
1892,5718020.279858268,2003,38.57856371576655,Стандарт,2,3,1,1
1893,3049587.989252419,1984,27.772835842654125,Эконом,0,1,0,1
1894,5110634.9616435245,2010,35.769612801516445,Стандарт,1,2,1,1
1895,2582697.128165011,1973,21.230065835887245,Эконом,1,2,0,1
1896,18396672.946873195,2022,98.27187667090607,Люкс,7,7,5,2
1897,5212165.924706215,2002,36.59082621086189,Стандарт,1,2,1,1
1898,2442959.1733134617,1974,20.79501310921407,Эконом,0,2,0,1
1899,3155837.9554182654,1972,27.838605746358304,Эконом,1,1,0,1
1900,3086988.3101752074,1979,27.260163264932302,Эконом,1,1,0,1
1901,5724531.373255688,2000,39.69034410182732,Стандарт,1,3,1,1
1902,16077463.783967165,2023,83.72902370003155,Люкс,6,7,5,2
1903,17112107.98838263,2018,91.68846186911756,Люкс,7,5,5,2
1904,5343362.5106153,2001,38.6758276670505,Стандарт,1,1,1,1
1905,5446422.963206668,2003,39.67677612362239,Стандарт,1,1,1,1
1906,15483382.70646112,2022,79.78386704968193,Люкс,5,5,7,3
1907,5517630.616478,2004,35.95849092601786,Стандарт,3,3,1,1
1908,16486686.294077668,2020,84.34585594242714,Люкс,6,7,7,2
1909,17239542.32359303,2023,94.46516321956227,Люкс,5,5,5,2
1910,16812582.30409961,2023,87.61124734520132,Люкс,6,6,6,3
1911,16307246.137252202,2023,87.19261367928245,Люкс,6,5,5,2
1912,16752424.351051018,2020,90.06019571564909,Люкс,6,5,5,2
1913,3291930.6102335146,1975,28.301406342805798,Эконом,1,2,0,1
1914,2278929.800303036,1970,19.219585153376563,Эконом,0,2,0,1
1915,5738935.885248614,2002,39.1443878108969,Стандарт,3,2,1,1
1916,3265774.888376935,1952,27.996469442570252,Эконом,1,2,0,1
1917,5583905.447287595,2006,38.63797467138221,Стандарт,1,3,1,1
1918,5693814.581267696,2000,38.66302676387656,Стандарт,3,2,1,1
1919,5615350.290770215,2003,38.73391922100982,Стандарт,3,1,1,1
1920,3092145.3499672213,1986,26.268101675955158,Эконом,1,2,0,1
1921,5398436.315593694,2010,39.116093199430466,Стандарт,1,1,1,1
1922,2173158.3891211064,1975,18.05943868595646,Эконом,1,1,0,1
1923,5602897.5035711145,2000,38.93919402380255,Стандарт,3,1,1,1
1924,5059675.7376678595,2009,35.22036614507919,Стандарт,2,1,1,1
1925,14850411.541787833,2022,75.46493975677707,Люкс,6,7,5,2
1926,5311089.619580284,2006,38.20487914601609,Стандарт,1,1,1,1
1927,2545261.637281987,1950,21.87692176197252,Эконом,0,2,0,1
1928,17852844.958145976,2019,97.56569355663339,Люкс,6,5,5,2
1929,15715420.441790443,2019,80.26732771057668,Люкс,5,7,6,3
1930,17262144.55447382,2022,89.5264808993646,Люкс,7,7,5,3
1931,3396068.795379561,1959,29.360205677883677,Эконом,1,2,0,1
1932,3263225.614734762,1970,28.97749164445691,Эконом,1,1,0,1
1933,5390164.734102871,2000,36.99373166606238,Стандарт,3,1,1,1
1934,15136564.53578,2020,77.47465652588653,Люкс,6,6,6,2
1935,14273673.966590403,2022,71.8082408039368,Люкс,6,6,5,3
1936,15181783.677180663,2023,78.55176599855453,Люкс,5,5,7,2
1937,14445562.097038437,2020,74.89206672453753,Люкс,5,5,5,3
1938,5364008.23947268,2005,35.95043682304968,Стандарт,3,2,1,1
1939,2859686.766244419,1985,24.993876189145638,Эконом,0,2,0,1
1940,17738545.130591154,2017,93.77242422704362,Люкс,6,5,7,3
1941,14468718.818771414,2022,74.8230359054905,Люкс,6,5,5,2
1942,16369712.871766835,2018,86.56244411936368,Люкс,6,6,5,2
1943,5719338.02198856,2001,39.784997784634015,Стандарт,1,3,1,1
1944,15757032.476554671,2019,82.48070794583674,Люкс,5,6,5,3
1945,2627815.394524396,1985,22.764491146613473,Эконом,0,2,0,1
1946,14357682.39479069,2020,72.19921951553559,Люкс,5,7,5,3
1947,5802673.523842723,2007,38.288452087948016,Стандарт,3,3,1,1
1948,5552224.886439522,2002,39.32081184171224,Стандарт,1,2,1,1
1949,2907523.815536908,1967,25.292920148540933,Эконом,0,2,0,1
1950,5487217.860983854,2008,36.85503068899621,Стандарт,2,3,1,1
1951,2587792.9108049404,1990,21.19079186277362,Эконом,1,2,0,1
1952,3028960.0923017585,1976,26.546489630754294,Эконом,1,1,0,1
1953,5300179.032811805,2009,36.168557963802094,Стандарт,3,1,1,1
1954,2256967.2896149373,1990,18.033723530680653,Эконом,1,2,0,1
1955,18044312.859871298,2017,94.64278591936987,Люкс,6,7,7,2
1956,5500554.196486778,2010,37.86367655611093,Стандарт,3,1,1,1
1957,5368522.11547647,2008,36.97071829999989,Стандарт,2,2,1,1
1958,3370702.3160633245,1954,29.911883076526475,Эконом,1,1,0,1
1959,2835341.926683597,1961,24.843577708450074,Эконом,0,2,0,1
1960,5519976.2983045,2008,35.963460485887204,Стандарт,3,3,1,1
1961,18133006.39314492,2020,98.52721550661688,Люкс,5,5,7,2
1962,18359869.718744393,2019,99.83617140169967,Люкс,5,5,6,3
1963,2514024.993971607,1954,20.58793316904042,Эконом,1,2,0,1
1964,2956347.9711488504,1977,24.923321824470378,Эконом,1,2,0,1
1965,15239979.1740682,2017,78.23691140404158,Люкс,7,5,6,2
1966,5584973.188154773,2008,39.564252490637266,Стандарт,1,2,1,1
1967,3045917.725417759,1967,26.744742198522598,Эконом,0,2,0,1
1968,16338325.511306858,2017,84.4356758161842,Люкс,7,7,5,2
1969,15221126.53763928,2020,80.04245497952076,Люкс,6,5,5,2
1970,5385012.738431811,2005,36.07786398101375,Стандарт,2,3,1,1
1971,2416984.626956883,1984,20.574169509705918,Эконом,0,2,0,1
1972,15241903.485328969,2017,77.95612243802859,Люкс,5,6,6,3
1973,2682590.2414025534,1988,24.186584675108215,Эконом,0,1,0,1
1974,2997122.564749269,1980,27.326583448462685,Эконом,0,1,0,1
1975,5702114.5154520525,2001,39.464304421141655,Стандарт,1,3,1,1
1976,5567873.310782768,2010,38.665515677125704,Стандарт,2,2,1,1
1977,5838632.492225206,2010,39.681169140947866,Стандарт,2,3,1,1
1978,18746825.11331167,2022,99.62641948800312,Люкс,7,7,6,2
1979,5616069.756904365,2003,38.855602914588445,Стандарт,3,1,1,1
1980,2570511.322069509,1955,21.984720848959196,Эконом,0,2,0,1
1981,2455977.33521097,1972,22.010382508309462,Эконом,0,1,0,1
1982,5548647.225824365,2000,37.25681366462391,Стандарт,3,2,1,1
1983,15548202.942136839,2021,81.21983057908398,Люкс,6,5,6,2
1984,5062649.079339338,2006,35.22750340628794,Стандарт,1,2,1,1
1985,5894590.685002137,2010,39.331575010101204,Стандарт,3,3,1,1
1986,762,2019,77.70880787965541,Люкс,5,5,7,3
1987,5822635.01797231,2008,38.75075266752454,Стандарт,3,3,1,1
1988,3088107.2016265234,1978,28.16932439997268,Эконом,0,1,0,1
1989,18567362.58319256,2018,99.32485944618118,Люкс,5,6,7,3
1990,5770553.18591439,2009,39.0110307781767,Стандарт,3,2,1,1
1991,5097436.744420989,2010,35.78727988246131,Стандарт,2,1,1,1
1992,3252079.6248170533,1982,28.88490005251211,Эконом,0,2,0,1
1993,2619335.110813969,1957,21.477094434222177,Эконом,1,2,0,1
1994,17369783.36520744,2022,91.25457877536621,Люкс,6,6,6,3
1995,18377480.095895268,2019,97.08397870248655,Люкс,7,6,6,3
1996,14114115.40328224,2018,70.64547644928082,Люкс,5,6,6,3
1997,16373276.217609854,2021,85.63796775297321,Люкс,6,6,5,3
1998,2179578.632228002,1951,19.009209197793602,Эконом,0,1,0,1
1999,2922274.59952488,1960,26.710973384979923,Эконом,0,1,0,1
2000,5812596.887167673,2002,38.704162917569214,Стандарт,3,3,1,1
2001,16379131.27188809,2019,82.57276036313719,Люкс,7,7,6,3
2002,5209285.894337689,2008,36.54694179793775,Стандарт,1,2,1,1
2003,15777913.50519251,2020,81.53440073870394,Люкс,6,5,7,2
2004,3384863.742448293,1980,29.21981989237245,Эконом,1,2,0,1
2005,16066430.845357537,2021,85.44634645922353,Люкс,5,5,5,3
2006,17336451.463255975,2019,94.02638011203783,Люкс,5,5,6,2
2007,2770149.097341355,1973,25.171190630454117,Эконом,0,1,0,1
2008,2462261.304283718,1953,21.82525287614289,Эконом,0,1,0,1
2009,5430318.798192135,2010,38.16982805105877,Стандарт,1,2,1,1
2010,15090815.1966403,2020,77.05130046812253,Люкс,5,7,6,2
2011,17087966.886030346,2017,88.41950861846092,Люкс,6,7,7,2
2012,3126360.142449019,1972,28.68273519005698,Эконом,0,1,0,1
2013,5179451.51629913,2006,36.08169896324429,Стандарт,1,2,1,1
2014,17790021.01509433,2019,93.96464844658792,Люкс,7,6,6,2
2015,2881577.6363797556,1957,25.181060701379565,Эконом,0,2,0,1
2016,2323767.3919064365,1985,19.541348437084025,Эконом,1,1,0,1
2017,2602100.289320465,1986,22.277763298630436,Эконом,0,2,0,1
2018,5982822.275844132,2001,39.79700866848463,Стандарт,3,3,1,1
2019,15292869.263748363,2019,79.556652730197,Люкс,5,5,6,3
2020,5414665.790034584,2009,37.39328869229324,Стандарт,2,2,1,1
2021,5437934.797648692,2003,35.25749154018704,Стандарт,3,3,1,1
2022,5436706.278228593,2001,35.369628466956094,Стандарт,3,3,1,1
2023,2931296.9331643586,1957,25.6239198761888,Эконом,1,1,0,1
2024,5108239.537366562,2010,35.743192901325386,Стандарт,2,1,1,1
2025,2841884.4071482574,1988,23.773331683456483,Эконом,1,2,0,1
2026,271,2019,77.32610047452869,Люкс,5,6,7,2
2027,5351475.749023906,2002,37.91657997559305,Стандарт,2,1,1,1
2028,5435296.619813804,2007,39.62267777707562,Стандарт,1,1,1,1
2029,16202039.405563798,2017,80.45038472578656,Люкс,7,7,7,3
2030,5164104.245279023,2002,35.3620507112438,Стандарт,2,2,1,1
2031,5728851.745872279,2005,37.735929550259115,Стандарт,3,3,1,1
2032,5693005.059128168,2005,37.61457358160315,Стандарт,3,3,1,1
2033,5533252.575717799,2009,37.10139512189128,Стандарт,2,3,1,1
2034,5645137.388423489,2003,37.30052039102015,Стандарт,3,3,1,1
2035,5550652.791898331,2004,39.39410270509632,Стандарт,1,2,1,1
2036,2938420.068812026,1978,25.73744680155889,Эконом,1,1,0,1
2037,5353633.0503381975,2001,37.543876036341146,Стандарт,2,1,1,1
2038,2948205.3543537552,1952,25.86580391917406,Эконом,1,1,0,1
2039,5373338.380554475,2008,36.77782208527876,Стандарт,2,2,1,1
2040,5339137.530841542,2004,37.73354488787501,Стандарт,1,2,1,1
2041,14428824.064827878,2022,72.84954314759963,Люкс,5,7,6,2
2042,5870093.884241269,2002,39.09547165463468,Стандарт,3,3,1,1
2043,3329463.428014248,1979,28.769411537417554,Эконом,1,2,0,1
2044,16373683.090600295,2017,85.64720916266167,Люкс,7,5,5,3
2045,16941266.732066177,2022,87.56189369821021,Люкс,6,6,7,3
2046,5570704.292769288,2009,39.34824217565242,Стандарт,1,2,1,1
2047,5298642.91477697,2001,36.29141190377013,Стандарт,2,2,1,1
2048,5641130.498905064,2006,38.21577204588215,Стандарт,3,2,1,1
2049,3173561.689426458,1965,26.971275499571497,Эконом,1,2,0,1
2050,14576650.957165025,2023,74.83766062024532,Люкс,5,5,7,2
2051,2259539.1960446094,1953,18.839759871588633,Эконом,1,1,0,1
2052,17607827.001106415,2022,94.74512996915033,Люкс,5,6,5,3
2053,17110795.8755787,2021,88.61264447249373,Люкс,6,7,7,2
2054,5279610.704687518,2010,35.94107628194738,Стандарт,2,2,1,1
2055,5457567.578832766,2006,39.45181863859794,Стандарт,1,1,1,1
2056,17479056.313095544,2019,92.88155486483122,Люкс,7,5,6,2
2057,2215724.6901945807,1973,18.618899639341443,Эконом,0,2,0,1
2058,5389003.630837859,2010,37.212032759623504,Стандарт,2,2,1,1
2059,14713666.922750419,2019,74.47072582211763,Люкс,5,6,6,3
2060,2803466.310761838,1987,25.265302391108264,Эконом,0,1,0,1
2061,18138816.937832147,2017,96.26758887936978,Люкс,6,5,7,3
2062,5417071.176523542,2000,36.18819256483471,Стандарт,2,3,1,1
2063,5286908.429622199,2003,35.36358024455959,Стандарт,2,3,1,1
2064,3176869.712229237,1974,27.142017763886624,Эконом,1,2,0,1
2065,5298811.579926057,2002,35.29798627009864,Стандарт,3,2,1,1
2066,2876738.0694669588,1971,24.995163646881466,Эконом,0,2,0,1
2067,14642402.23721916,2022,74.06644756764389,Люкс,5,6,7,2
2068,2999785.829370445,1965,25.27016734179457,Эконом,1,2,0,1
2069,5717755.426984027,2009,38.63232211279945,Стандарт,3,2,1,1
2070,16087202.320810068,2019,83.74037490169866,Люкс,7,6,5,2
2071,15856895.401919348,2020,81.08563826637047,Люкс,7,6,6,2
2072,2783448.0363941556,1966,23.137643152297088,Эконом,1,2,0,1
2073,5021849.927679486,2009,36.10625752199974,Стандарт,1,1,1,1
2074,16759308.469455976,2017,87.14131121400823,Люкс,6,7,6,2
2075,3367218.7622426557,1964,29.980387332331084,Эконом,0,2,0,1
2076,5820393.244628243,2007,38.69604684684805,Стандарт,3,3,1,1
2077,2547106.7162562045,1987,20.865723472623397,Эконом,1,2,0,1
2078,18067353.39950057,2020,96.92950705546743,Люкс,6,6,5,3
2079,16388515.743160147,2017,83.87144820331791,Люкс,6,7,7,2
2080,5086993.447243087,2004,35.391104382871326,Стандарт,2,1,1,1
2081,5742892.443414175,2010,37.91931886495846,Стандарт,3,3,1,1
2082,2800861.215400964,1985,25.455346328876352,Эконом,0,1,0,1
2083,17969220.31993496,2018,95.16707345615028,Люкс,7,6,5,3
2084,14568463.753597666,2021,73.61566560571652,Люкс,7,6,5,2
2085,17295693.008836754,2022,88.90867113694523,Люкс,7,7,6,3
2086,5496003.314095539,2002,38.01577027692282,Стандарт,3,1,1,1
2087,5405124.580274115,2005,38.96521156634042,Стандарт,1,1,1,1
2088,16184217.171244735,2021,84.40420505855035,Люкс,6,5,7,2
2089,5477268.3951836405,2005,39.600153043251765,Стандарт,1,1,1,1
2090,16677099.719805798,2021,89.77669398275835,Люкс,5,6,5,2
2091,3055450.332044535,1971,26.859999175401995,Эконом,1,1,0,1
2092,5232550.496948241,2009,37.88082761711259,Стандарт,1,1,1,1
2093,2950535.688292452,1974,25.875077997624903,Эконом,1,1,0,1
2094,3235176.4319970887,1964,27.677528876547722,Эконом,1,2,0,1
2095,15582175.055788463,2020,78.39839902910705,Люкс,7,6,7,2
2096,18217969.816099007,2022,97.95522972670655,Люкс,6,5,6,3
2097,5708687.660864181,2004,39.59204065970007,Стандарт,2,2,1,1
2098,2436690.6329935584,1969,19.629477860510942,Эконом,1,2,0,1
2099,2225998.71342355,1971,18.67260850651183,Эконом,1,1,0,1
2100,5576091.045603522,2007,38.53711873206011,Стандарт,2,2,1,1
2101,5141906.902378672,2003,36.11043720510911,Стандарт,1,2,1,1
2102,3247977.5373468455,1988,29.868479267308512,Эконом,0,1,0,1
2103,2554562.4243461187,1967,22.837745250504188,Эконом,0,1,0,1
2104,16020717.455596346,2023,83.29023712310752,Люкс,7,6,5,2
2105,2260804.063672578,1958,18.952727086485194,Эконом,1,1,0,1
2106,5638312.539279343,2009,37.30063249118644,Стандарт,3,3,1,1
2107,5824507.185671116,2009,39.71124301460232,Стандарт,2,3,1,1
2108,18042701.37725964,2023,95.87009600075956,Люкс,6,7,6,2
2109,5169207.367413866,2009,35.316656083491,Стандарт,3,1,1,1
2110,5588617.010808401,2001,39.72988896860425,Стандарт,2,1,1,1
2111,5254918.604801072,2010,35.030111086718314,Стандарт,2,3,1,1
2112,5513243.0186942695,2010,38.90331444000921,Стандарт,2,1,1,1
2113,5299000.415617231,2010,37.40602217845445,Стандарт,2,1,1,1
2114,2139490.4931249754,1958,18.687107921897596,Эконом,0,1,0,1
2115,2305236.4456730466,1972,20.282838197963283,Эконом,0,1,0,1
2116,18207512.108968843,2018,96.99227961465948,Люкс,5,7,6,3
2117,5506521.376093128,2000,37.99524581674744,Стандарт,2,2,1,1
2118,5302297.46865474,2002,37.46733083098761,Стандарт,2,1,1,1
2119,756,2017,89.63247143826916,Люкс,6,5,6,2
2120,17853014.09790135,2020,92.64372851917001,Люкс,7,7,6,3
2121,5638473.740790852,2007,39.15414166069844,Стандарт,1,3,1,1
2122,2341311.9968059794,1954,19.794397581390857,Эконом,0,2,0,1
